length:10 word:1011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 5}}
length:11 word:10001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 2}, 5: {0: 2, 1: 1}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:0001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 2}, 5: {0: 4, 1: 1}}
length:10 word:1000100001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 2}}
length:10 word:1010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 3}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 4}, 5: {0: 2, 1: 1}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 4}, 5: {0: 3, 1: 1}}
length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 4}}
length:11 word:10100110101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 1, 1: 5}, 5: {0: 5, 1: 3}}
length:10 word:0101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 2, 1: 5}, 5: {0: 1, 1: 3}}
length:10 word:1000100001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 2}}
length:10 word:1010110101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 5}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 3}, 5: {0: 2, 1: 1}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 3}, 5: {0: 3, 1: 1}}
length:10 word:1100010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 1}, 5: {0: 5, 1: 3}}
length:11 word:10010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 5, 1: 3}}
length:11 word:10001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 2, 1: 3}}
length:11 word:01001001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 2, 1: 4}}
length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 4}}
length:10 word:0101000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 4}, 5: {0: 2, 1: 3}}
length:12 word:110110111011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 2, 1: 1}, 5: {0: 5, 1: 3}}
length:10 word:1101110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 2, 1: 4}, 5: {0: 4, 1: 1}}
length:11 word:00110100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 3, 1: 1}, 5: {0: 5, 1: 3}}
length:10 word:1010011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 3}}
length:11 word:10100010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 4}}
length:11 word:10100010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 4, 1: 5}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 3}}
length:10 word:1001011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 1}, 4: {0: 2, 1: 5}, 5: {0: 4, 1: 4}}
length:10 word:1101100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 1}, 4: {0: 2, 1: 5}, 5: {0: 4, 1: 5}}
length:10 word:1100011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 1}, 4: {0: 5, 1: 4}, 5: {0: 2, 1: 4}}
length:10 word:1001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 4}, 5: {0: 4, 1: 5}}
length:10 word:1000100001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 1, 1: 2}, 5: {0: 4, 1: 5}}
length:10 word:1010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 1, 1: 3}, 5: {0: 4, 1: 5}}
length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 4}}
length:11 word:11101110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 1}, 5: {0: 2, 1: 4}}
length:11 word:10001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 1}, 5: {0: 4, 1: 2}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 1}, 5: {0: 4, 1: 5}}
length:10 word:1000110001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 2}, 5: {0: 1, 1: 4}}
length:10 word:1001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 4}, 5: {0: 1, 1: 4}}
length:10 word:1011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 4}, 5: {0: 4, 1: 1}}
length:11 word:01001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 2, 1: 5}, 5: {0: 1, 1: 4}}
length:10 word:0100100111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 2, 1: 4}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 2}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 5}}
length:10 word:0001100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 3}, 4: {0: 5, 1: 1}, 5: {0: 4, 1: 2}}
length:11 word:10100010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 1, 1: 3}, 5: {0: 4, 1: 5}}
length:11 word:10100010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 3}}
length:11 word:10001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 2, 1: 3}, 5: {0: 1, 1: 3}}
length:10 word:0101000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 2, 1: 3}, 5: {0: 1, 1: 5}}
length:10 word:1010011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 2, 1: 3}, 5: {0: 4, 1: 1}}
length:11 word:01001001101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 2, 1: 5}, 5: {0: 1, 1: 3}}
length:10 word:1100010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 4, 1: 3}, 5: {0: 1, 1: 1}}
length:11 word:10010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 4, 1: 3}, 5: {0: 1, 1: 2}}
length:12 word:110110111011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 4, 1: 3}, 5: {0: 2, 1: 1}}
length:11 word:00110100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 4, 1: 3}, 5: {0: 3, 1: 1}}
length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 4, 1: 5}, 5: {0: 1, 1: 3}}
length:10 word:1101110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 4}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 5}}
length:10 word:1000100001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 4, 1: 3}}
length:10 word:0101101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 2, 1: 4}}
length:10 word:1010110101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 1, 1: 4}, 5: {0: 4, 1: 3}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 2, 1: 1}, 5: {0: 4, 1: 3}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 3}}
length:11 word:10100110101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 2}, 3: {0: 5, 1: 5}, 4: {0: 4, 1: 3}, 5: {0: 1, 1: 4}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 4}, 4: {0: 4, 1: 2}, 5: {0: 2, 1: 5}}
length:10 word:1100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 4}, 4: {0: 4, 1: 2}, 5: {0: 5, 1: 1}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 4}, 4: {0: 4, 1: 5}, 5: {0: 5, 1: 2}}
length:12 word:100100101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 4}, 4: {0: 5, 1: 2}, 5: {0: 4, 1: 5}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 4}, 4: {0: 5, 1: 5}, 5: {0: 4, 1: 2}}
length:10 word:0100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 2, 1: 4}, 5: {0: 5, 1: 2}}
length:10 word:1100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 4, 1: 1}, 5: {0: 5, 1: 2}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 4, 1: 2}, 5: {0: 5, 1: 4}}
length:12 word:100100100101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 5, 1: 2}, 5: {0: 4, 1: 4}}
length:12 word:100100101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 1, 1: 5}, 4: {0: 5, 1: 4}, 5: {0: 4, 1: 2}}
length:11 word:01001101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 2, 1: 4}}
length:12 word:100010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 2, 1: 5}}
length:10 word:1001010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 5, 1: 4}}
length:12 word:111001110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 2, 1: 5}, 5: {0: 2, 1: 1}}
length:10 word:1110010111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 2, 1: 5}, 5: {0: 5, 1: 1}}
length:11 word:00010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 1, 1: 1}}
length:10 word:1010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 1, 1: 2}}
length:10 word:1010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 1, 1: 4}}
length:10 word:0011000111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 2, 1: 1}}
length:10 word:0011000111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 4, 1: 1}}
length:10 word:0011000111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 3, 1: 5}, 5: {0: 5, 1: 1}}
length:10 word:1011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 5}}
length:10 word:1000010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 2}}
length:11 word:10001010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 3}, 5: {0: 2, 1: 1}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 3}, 5: {0: 3, 1: 1}}
length:10 word:0001000011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 3}, 5: {0: 4, 1: 1}}
length:10 word:1001010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 5}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 4}, 5: {0: 2, 1: 1}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 4}, 5: {0: 3, 1: 1}}
length:10 word:1000010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 2}}
length:10 word:1010010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 2}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 4}}
length:10 word:1000010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 3}, 4: {0: 5, 1: 4}, 5: {0: 1, 1: 2}}
length:10 word:1000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 2}, 5: {0: 1, 1: 1}}
length:13 word:1100110011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 2}, 5: {0: 2, 1: 1}}
length:12 word:001000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 2}, 5: {0: 3, 1: 1}}
length:10 word:1100010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 3}, 5: {0: 1, 1: 2}}
length:10 word:1010010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 4}, 4: {0: 5, 1: 5}, 5: {0: 1, 1: 2}}
length:12 word:100010001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 2, 1: 2}}
length:12 word:010011001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 2}, 5: {0: 2, 1: 4}}
length:10 word:1001001001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 3}, 5: {0: 5, 1: 2}}
length:11 word:10010010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 4}, 5: {0: 5, 1: 2}}
length:11 word:10100010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 1, 1: 5}, 5: {0: 5, 1: 2}}
length:10 word:0101100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 2, 1: 1}, 5: {0: 2, 1: 2}}
length:12 word:110011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 2, 1: 1}, 5: {0: 5, 1: 2}}
length:10 word:0100110101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 2, 1: 4}, 5: {0: 1, 1: 2}}
length:11 word:00110110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 3, 1: 1}, 5: {0: 5, 1: 2}}
length:11 word:10101100011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 5, 1: 1}, 5: {0: 2, 1: 2}}
length:10 word:1010101001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 4, 1: 5}, 4: {0: 5, 1: 2}, 5: {0: 1, 1: 4}}
length:11 word:00010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 1}, 5: {0: 3, 1: 4}}
length:10 word:1010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 2}, 5: {0: 3, 1: 4}}
length:10 word:1000010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 2}, 5: {0: 4, 1: 3}}
length:10 word:1000010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 2}, 5: {0: 4, 1: 4}}
length:10 word:1001010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 4}, 5: {0: 4, 1: 5}}
length:10 word:1010000101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 3, 1: 4}}
length:10 word:1010010101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 1, 1: 5}, 5: {0: 4, 1: 4}}
length:12 word:111001110111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 1}, 5: {0: 2, 1: 4}}
length:10 word:0011000111 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 1}, 5: {0: 3, 1: 4}}
length:11 word:10001010011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 1}, 5: {0: 4, 1: 3}}
length:11 word:11011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 1}, 5: {0: 4, 1: 5}}
length:12 word:100010010001 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 4}, 5: {0: 1, 1: 4}}
length:10 word:1011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 4}, 5: {0: 4, 1: 1}}
length:11 word:01001101101 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 2, 1: 5}, 5: {0: 1, 1: 4}}
length:11 word:11000110011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 3}}
length:10 word:0011011011 config:{0: {0: 0, 1: 0}, 1: {0: 2, 1: 0}, 2: {0: 3, 1: 3}, 3: {0: 5, 1: 2}, 4: {0: 3, 1: 1}, 5: {0: 4, 1: 5}}
